CustID,AccountID,Balance,Interest,Type
1031574,9729,1325.6,5,Saving Account
1031574,9729,1325.6,5,Saving Account
1031577,17798,3450.57,3,Saving Account
1031579,22832,1750.27,5,Saving Account
1031580,7733,1612.87,5,Saving Account
1031582,19813,3625.43,6,Saving Account
1031583,5855,1700.31,6,Saving Account
1031589,3426,3250.73,2,Saving Account
1031590,16651,1625.36,4,Saving Account
1031590,18710,1625.36,1,Saving Account
1031595,11776,3300.69,5,Saving Account
1031597,4037,1450.5,2,Saving Account
1031601,7458,1138.25,3,Saving Account
1031602,15268,1500.46,5,Saving Account
1031603,23786,2376.43,1,Saving Account
1031610,18396,3450.57,3,Saving Account
1031616,8522,3350.65,1,Saving Account
1031617,12193,1650.34,5,Saving Account
1031620,8527,3275.71,5,Saving Account
1031626,2462,2975.95,5,Saving Account
1031635,12549,1650.34,5,Saving Account
1031636,9503,1575.4,6,Saving Account
1031637,2555,1700.31,3,Saving Account
1031638,22452,1625.36,2,Saving Account
1031639,86,1091.9,5,Saving Account
1031644,13280,908.72,4,Saving Account
1031645,20729,2501.33,7,Saving Account
1031649,10433,1625.36,3,Saving Account
1031650,13230,3425.59,4,Saving Account
1031656,10993,3175.79,6,Saving Account
1031661,15304,1662.83,4,Saving Account
1031662,14787,1487.97,4,Saving Account
1031664,6101,1662.83,1,Saving Account
1031665,16667,1700.31,7,Saving Account
1031672,679,2576.27,2,Saving Account
1031673,19648,1687.81,2,Saving Account
1031675,19495,1475.48,7,Saving Account
1031677,3392,3475.55,4,Saving Account
1031680,23883,2601.25,6,Saving Account
1031684,986,2975.95,4,Saving Account
1031693,13273,3025.91,6,Saving Account
1031696,20805,1725.29,5,Saving Account
1031697,22477,2826.07,4,Saving Account
1031702,7816,1313.11,5,Saving Account
1031704,9696,3325.67,6,Saving Account
1031708,22303,2826.07,4,Saving Account
1031713,21000,2526.31,2,Saving Account
1031719,1985,3100.85,4,Saving Account
1031723,23241,1762.76,4,Saving Account
1031724,6159,0,6,Saving Account
1031724,21137,0,5,Saving Account
1031726,17235,1662.83,1,Saving Account
1031730,7474,2801.09,6,Saving Account
1031732,22702,3225.75,1,Saving Account
1031741,21628,1150.19,4,Saving Account
1031746,2927,1025.29,1,Saving Account
1031748,13787,3150.81,4,Saving Account
1031751,22641,1750.27,7,Saving Account
1031755,11331,2651.21,5,Saving Account
1031764,4377,1475.48,3,Saving Account
1031764,17519,1475.48,4,Saving Account
1031766,23774,3225.75,4,Saving Account
1031767,12904,1637.85,5,Saving Account
1031771,505,3425.59,1,Saving Account
1031772,886,1000.31,3,Saving Account
1031773,9725,3375.63,4,Saving Account
1031774,11074,694.03,4,Saving Account
1031774,11074,694.03,4,Saving Account
1031775,10162,625.33,2,Saving Account
1031775,22348,625.33,5,Saving Account
1031780,8295,1350.58,5,Saving Account
1031782,505,3200.77,1,Saving Account
1031783,14247,3450.57,7,Saving Account
1031785,14532,2551.29,4,Saving Account
1031788,3809,1100.78,5,Saving Account
1031791,3408,3350.65,4,Saving Account
1031793,10443,3375.63,7,Saving Account
1031795,18607,1108.56,1,Saving Account
1031796,12848,0,2,Saving Account
1031796,21891,0,5,Saving Account
1031797,6233,1625.36,1,Saving Account
1031802,3869,1288.13,6,Saving Account
1031804,22184,883.74,3,Saving Account
1031805,21274,2551.29,3,Saving Account
1031806,2653,1475.48,4,Saving Account
1031808,1736,2975.95,6,Saving Account
1031809,2971,1075.25,4,Saving Account
1031811,14458,1050.27,2,Saving Account
1031816,13004,1637.85,1,Saving Account
1031818,17790,1725.29,7,Saving Account
1031818,17790,1725.29,7,Saving Account
1031821,5765,2601.25,7,Saving Account
1031825,659,1300.62,3,Saving Account
1031827,5471,3200.77,7,Saving Account
1031828,23876,3000.93,1,Saving Account
1031833,12309,3700.37,2,Saving Account
1031834,6546,2876.03,7,Saving Account
1031838,4104,0,5,Saving Account
1031838,4104,0,5,Saving Account
1031840,2909,3400.61,6,Saving Account
1031842,15890,3400.61,5,Saving Account
1031843,682,958.68,3,Saving Account
1031847,5490,1125.21,7,Saving Account
1031848,11824,1725.29,4,Saving Account
1031858,22286,3425.59,7,Saving Account
1031866,8407,1675.32,7,Saving Account
1031867,6826,3375.63,2,Saving Account
1031868,7392,2401.41,3,Saving Account
1031870,11372,3550.49,2,Saving Account
1031877,9111,2476.35,2,Saving Account
1031878,11372,3125.83,2,Saving Account
1031879,23693,2975.95,2,Saving Account
1031882,15430,3300.69,3,Saving Account
1031883,1381,3350.65,4,Saving Account
1031886,17392,3300.69,6,Saving Account
1031890,7099,3425.59,2,Saving Account
1031898,17712,2925.99,5,Saving Account
1031901,17566,1275.64,7,Saving Account
1031906,5804,1041.94,4,Saving Account
1031907,2842,2351.45,3,Saving Account
1031913,18154,1338.09,1,Saving Account
1031915,12101,1475.48,4,Saving Account
1031916,10505,2276.5,6,Saving Account
1031920,1655,2925.99,2,Saving Account
1031925,3539,1637.85,7,Saving Account
1031927,22215,1100.23,5,Saving Account
1031929,21853,1725.29,4,Saving Account
1031933,22446,2601.25,7,Saving Account
1031936,10731,2676.19,3,Saving Account
1031943,8239,2251.52,5,Saving Account
1031945,8764,2626.23,7,Saving Account
1031947,5343,858.76,7,Saving Account
1031948,6905,850.15,4,Saving Account
1031948,12476,850.15,6,Saving Account
1031949,13083,2950.97,2,Saving Account
1031957,1466,1363.07,3,Saving Account
1031959,4070,3300.69,2,Saving Account
1031960,16947,2576.27,4,Saving Account
1031963,2265,881.38,7,Saving Account
1031963,2265,881.38,7,Saving Account
1031968,3728,742.18,2,Saving Account
1031969,3580,2426.39,2,Saving Account
1031971,22217,2801.09,5,Saving Account
1031976,1003,2901.01,5,Saving Account
1031977,21797,3075.87,7,Saving Account
1031981,1138,1075.25,3,Saving Account
1031984,18398,1475.48,5,Saving Account
1031986,22415,2501.33,6,Saving Account
1031993,1657,3325.67,5,Saving Account
1031998,10386,3225.75,5,Saving Account
1031999,3076,3300.69,2,Saving Account
1032002,4596,1675.32,3,Saving Account
1032004,20277,2476.35,4,Saving Account
1032005,20228,2601.25,4,Saving Account
1032006,10929,1183.5,1,Saving Account
1032008,13829,612.84,4,Saving Account
1032008,13829,612.84,4,Saving Account
1032010,23562,2851.05,3,Saving Account
1032012,4967,1825.21,7,Saving Account
1032013,3996,1625.36,1,Saving Account
1032015,18662,0,3,Saving Account
1032015,18662,0,3,Saving Account
1032016,23124,3350.65,5,Saving Account
1032019,22831,2726.15,1,Saving Account
1032022,8132,1425.52,3,Saving Account
1032024,10846,3250.73,6,Saving Account
1032025,12393,1625.36,6,Saving Account
1032028,7425,2551.29,1,Saving Account
1032032,7775,1650.34,5,Saving Account
1032033,22001,3225.75,6,Saving Account
1032034,1489,1288.13,6,Saving Account
1032036,24298,2726.15,7,Saving Account
1032037,19976,1400.54,3,Saving Account
1032040,20796,1158.52,3,Saving Account
1032043,23598,2751.13,4,Saving Account
1032045,4298,1637.85,2,Saving Account
1032045,8676,1637.85,7,Saving Account
1032047,10336,3425.59,1,Saving Account
1032055,14890,2626.23,3,Saving Account
1032056,17412,1413.03,5,Saving Account
1032061,10336,3400.61,1,Saving Account
1032062,10294,3350.65,3,Saving Account
1032066,19346,842.1,1,Saving Account
1032067,20311,3425.59,1,Saving Account
1032068,3986,1675.32,6,Saving Account
1032069,9958,1041.94,4,Saving Account
1032074,16844,925.37,3,Saving Account
1032075,23288,3200.77,3,Saving Account
1032077,1853,3450.57,6,Saving Account
1032080,12424,1450.5,5,Saving Account
1032083,13815,3175.79,5,Saving Account
1032086,6004,2676.19,2,Saving Account
1032091,20990,2201.56,1,Saving Account
1032092,4891,1787.74,7,Saving Account
1032094,11618,3350.65,7,Saving Account
1032099,13959,1787.74,4,Saving Account
1032100,10707,1275.64,3,Saving Account
1032103,20990,3425.59,1,Saving Account
1032104,6107,1600.38,2,Saving Account
1032105,11960,3500.53,1,Saving Account
1032107,13804,1537.93,5,Saving Account
1032108,16056,3250.73,4,Saving Account
1032110,2991,758.83,2,Saving Account
1032116,14156,2776.11,5,Saving Account
1032118,5647,2301.48,4,Saving Account
1032124,9953,3725.35,5,Saving Account
1032125,681,1125.76,4,Saving Account
1032128,13017,875.41,1,Saving Account
1032129,10451,1375.56,1,Saving Account
1032129,17984,1375.56,7,Saving Account
1032134,14002,700.27,3,Saving Account
1032134,16516,700.27,7,Saving Account
1032135,2985,1100.23,2,Saving Account
1032141,7592,883.74,6,Saving Account
1032143,4179,1288.13,7,Saving Account
1032143,4179,1288.13,7,Saving Account
1032145,3976,2251.52,7,Saving Account
1032146,13176,2751.13,2,Saving Account
1032148,9051,1462.99,5,Saving Account
1032152,2658,1313.11,7,Saving Account
1032152,15912,1313.11,4,Saving Account
1032153,3826,1587.89,2,Saving Account
1032158,9516,867.08,5,Saving Account
1032158,9730,867.08,3,Saving Account
1032158,22792,867.08,2,Saving Account
1032163,21143,650.31,3,Saving Account
1032163,21143,650.31,3,Saving Account
1032167,6852,1587.89,2,Saving Account
1032171,15290,2851.05,1,Saving Account
1032172,6831,0,1,Saving Account
1032174,5548,1712.8,5,Saving Account
1032176,6687,1450.5,3,Saving Account
1032178,10413,3025.91,1,Saving Account
1032180,8112,3175.79,6,Saving Account
1032181,13752,1687.81,1,Saving Account
1032182,1180,1413.03,3,Saving Account
1032189,18457,1725.29,5,Saving Account
1032189,18906,1725.29,3,Saving Account
1032191,2065,1108.56,6,Saving Account
1032193,19006,3250.73,6,Saving Account
1032197,21517,3600.45,1,Saving Account
1032203,1418,1700.31,5,Saving Account
1032204,9109,3400.61,2,Saving Account
1032205,12212,1650.34,2,Saving Account
1032208,13901,1712.8,5,Saving Account
1032211,3051,1375.56,7,Saving Account
1032212,5297,1625.36,3,Saving Account
1032214,9616,1675.32,7,Saving Account
1032219,2525,3650.41,1,Saving Account
1032220,9060,1612.87,2,Saving Account
1032223,19353,2801.09,3,Saving Account
1032226,16093,2276.5,3,Saving Account
1032229,2895,1288.13,4,Saving Account
1032231,17597,1675.32,7,Saving Account
1032233,10739,1475.48,4,Saving Account
1032234,17460,3250.73,6,Saving Account
1032237,14383,1537.93,5,Saving Account
1032240,20883,3425.59,1,Saving Account
1032244,22241,1050.27,7,Saving Account
1032255,2249,1450.5,5,Saving Account
1032255,13122,1450.5,5,Saving Account
1032256,1613,2576.27,3,Saving Account
1032257,15087,1413.03,4,Saving Account
1032259,19541,3325.67,5,Saving Account
1032267,11103,3025.91,7,Saving Account
1032270,4192,1462.99,2,Saving Account
1032276,13147,1462.99,7,Saving Account
1032280,9223,3425.59,3,Saving Account
1032282,4915,2776.11,1,Saving Account
1032286,7943,3450.57,3,Saving Account
1032287,10250,1662.83,5,Saving Account
1032291,8436,1600.38,4,Saving Account
1032292,12618,3325.67,5,Saving Account
1032294,2412,2626.23,7,Saving Account
1032295,21716,3625.43,7,Saving Account
1032296,10094,1075.25,5,Saving Account
1032298,6806,842.1,1,Saving Account
1032302,9993,2776.11,7,Saving Account
1032304,12912,783.82,5,Saving Account
1032305,22750,3425.59,5,Saving Account
1032306,21286,2876.03,2,Saving Account
1032307,121,967,3,Saving Account
1032307,1649,967,2,Saving Account
1032307,8640,967,7,Saving Account
1032310,5530,1912.64,6,Saving Account
1032314,6364,908.72,2,Saving Account
1032315,823,983.66,7,Saving Account
1032318,6476,2950.97,7,Saving Account
1032320,3134,1338.09,7,Saving Account
1032321,18988,1587.89,3,Saving Account
1032327,14765,3425.59,4,Saving Account
1032328,5540,1325.6,5,Saving Account
1032330,20389,1712.8,6,Saving Account
1032331,5771,1100.23,2,Saving Account
1032333,9228,1116.88,7,Saving Account
1032335,20532,3325.67,2,Saving Account
1032337,2379,1066.92,1,Saving Account
1032341,2800,2276.5,5,Saving Account
1032346,15446,0,1,Saving Account
1032346,16830,0,3,Saving Account
1032352,7349,2726.15,4,Saving Account
1032355,10653,1158.52,2,Saving Account
1032366,11386,0,4,Saving Account
1032367,7641,2226.54,7,Saving Account
1032377,15273,1363.07,6,Saving Account
1032377,20599,1363.07,5,Saving Account
1032380,5752,1275.64,5,Saving Account
1032383,8756,1650.34,1,Saving Account
1032384,15020,3250.73,7,Saving Account
1032385,4152,3450.57,1,Saving Account
1032388,4499,1050.27,6,Saving Account
1032389,15181,2551.29,7,Saving Account
1032391,18776,1041.94,4,Saving Account
1032393,546,2551.29,5,Saving Account
1032396,11462,1125.21,1,Saving Account
1032397,6903,3550.49,6,Saving Account
1032398,10010,3975.15,6,Saving Account
1032400,5518,1750.27,4,Saving Account
1032410,3886,912.6,6,Saving Account
1032410,13953,912.6,7,Saving Account
1032412,1236,0,1,Saving Account
1032413,19141,1662.83,7,Saving Account
1032418,21916,3500.53,7,Saving Account
1032419,1372,3250.73,7,Saving Account
1032422,13119,1487.97,4,Saving Account
1032422,14193,1487.97,4,Saving Account
1032425,14242,2975.95,1,Saving Account
1032430,7853,806.44,5,Saving Account
1032430,7853,806.44,5,Saving Account
1032432,22675,2851.05,2,Saving Account
1032433,2036,1125.76,6,Saving Account
1032433,7093,1125.76,3,Saving Account
1032434,16458,1500.46,4,Saving Account
1032435,1372,2826.07,7,Saving Account
1032438,11600,1100.23,7,Saving Account
1032443,7104,1637.85,4,Saving Account
1032446,4427,1263.15,2,Saving Account
1032446,16887,1263.15,4,Saving Account
1032450,2872,1662.83,4,Saving Account
1032450,23012,1662.83,7,Saving Account
1032451,3902,812.68,6,Saving Account
1032451,24139,812.68,5,Saving Account
1032456,9827,2876.03,5,Saving Account
1032461,14804,1388.05,1,Saving Account
1032462,7337,983.66,4,Saving Account
1032463,10776,3325.67,1,Saving Account
1032464,16610,3400.61,6,Saving Account
1032465,9912,1750.27,7,Saving Account
1032465,12954,1750.27,5,Saving Account
1032466,4779,1662.83,2,Saving Account
1032468,393,3250.73,3,Saving Account
1032471,16981,3250.73,7,Saving Account
1032474,7584,1712.8,1,Saving Account
1032476,17017,2751.13,7,Saving Account
1032478,471,1750.27,2,Saving Account
1032479,15915,1450.5,3,Saving Account
1032482,2410,0,5,Saving Account
1032482,15015,0,7,Saving Account
1032483,890,1725.29,5,Saving Account
1032486,10676,1550.42,7,Saving Account
1032486,10676,1550.42,7,Saving Account
1032487,4256,3475.55,6,Saving Account
1032490,16066,3475.55,2,Saving Account
1032493,11672,1662.83,3,Saving Account
1032493,17425,1662.83,1,Saving Account
1032495,9294,1587.89,6,Saving Account
1032495,20827,1587.89,1,Saving Account
1032496,1542,2876.03,2,Saving Account
1032500,3170,3300.69,6,Saving Account
1032501,5690,2876.03,1,Saving Account
1032505,8267,3575.47,4,Saving Account
1032507,5820,3275.71,1,Saving Account
1032510,17911,1750.27,6,Saving Account
1032512,5284,792.14,7,Saving Account
1032513,15839,3450.57,4,Saving Account
1032514,17638,1762.76,2,Saving Account
1032516,23242,2376.43,1,Saving Account
1032518,10756,2526.31,1,Saving Account
1032520,11873,1350.58,7,Saving Account
1032523,17179,2501.33,6,Saving Account
1032525,16104,2925.99,7,Saving Account
1032526,20160,3375.63,6,Saving Account
1032531,19147,818.93,1,Saving Account
1032531,19147,818.93,1,Saving Account
1032534,6266,3050.89,3,Saving Account
1032537,9423,1375.56,5,Saving Account
1032541,2685,1600.38,4,Saving Account
1032541,5704,1600.38,1,Saving Account
1032543,14081,3300.69,6,Saving Account
1032545,5956,1675.32,5,Saving Account
1032551,9808,1562.91,3,Saving Account
1032553,6120,3325.67,7,Saving Account
1032555,6177,3250.73,1,Saving Account
1032557,19277,1662.83,1,Saving Account
1032560,15311,1250.66,4,Saving Account
1032560,15311,1250.66,4,Saving Account
1032563,8806,1058.6,3,Saving Account
1032564,1952,1675.32,7,Saving Account
1032564,14268,1675.32,5,Saving Account
1032565,9012,3350.65,2,Saving Account
1032569,9012,2925.99,2,Saving Account
1032570,11069,3050.89,2,Saving Account
1032572,16569,758.83,6,Saving Account
1032578,19501,975.33,3,Saving Account
1032579,18694,1787.74,5,Saving Account
1032580,4590,3000.93,6,Saving Account
1032581,18735,2626.23,3,Saving Account
1032585,19290,1238.17,7,Saving Account
1032587,3249,631.58,3,Saving Account
1032587,3249,631.58,3,Saving Account
1032589,599,1637.85,4,Saving Account
1032590,14219,1650.34,5,Saving Account
1032592,15797,1700.31,1,Saving Account
1032596,18285,2351.45,2,Saving Account
1032602,12434,1487.97,7,Saving Account
1032605,12524,3600.45,4,Saving Account
1032613,18200,1250.66,6,Saving Account
1032615,534,812.68,7,Saving Account
1032617,8948,3550.49,3,Saving Account
1032618,22272,662.8,2,Saving Account
1032618,22272,662.8,2,Saving Account
1032620,3742,1363.07,7,Saving Account
1032620,12385,1363.07,1,Saving Account
1032630,12269,3300.69,5,Saving Account
1032632,4174,1662.83,2,Saving Account
1032633,7150,1288.13,4,Saving Account
1032634,1134,3150.81,3,Saving Account
1032637,6972,1662.83,3,Saving Account
1032638,18360,1350.58,5,Saving Account
1032639,23143,1687.81,6,Saving Account
1032641,15435,2876.03,5,Saving Account
1032652,1856,875.41,2,Saving Account
1032652,3067,875.41,2,Saving Account
1032652,23569,875.41,5,Saving Account
1032653,12595,3475.55,7,Saving Account
1032654,4588,0,4,Saving Account
1032657,6198,2876.03,6,Saving Account
1032658,11920,3425.59,6,Saving Account
1032660,17765,2950.97,7,Saving Account
1032662,1933,3325.67,4,Saving Account
1032664,13094,1238.17,5,Saving Account
1032666,3017,2526.31,6,Saving Account
1032670,19203,3275.71,4,Saving Account
1032674,23509,1350.58,6,Saving Account
